"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000035720",5.26017871812672e-77,0.929248270952868,0.123,0.039,1.23319629867763e-72,"0","ENSG00000035720"
"ENSG00000151725",7.26526079758234e-77,0.895851232488326,0.117,0.036,1.7032677413852e-72,"0","ENSG00000151725"
"ENSG00000161547",2.20661573958715e-76,0.490884402355513,0.266,0.124,5.17318993988813e-72,"0","ENSG00000161547"
"ENSG00000111716",5.19741645021177e-76,0.314005913907974,0.419,0.222,1.21848231258765e-71,"0","ENSG00000111716"
"ENSG00000157456",1.04902433184578e-75,1.04015575875255,0.108,0.032,2.45933264357925e-71,"0","ENSG00000157456"
"ENSG00000116062",1.3041425715009e-75,0.763694755734583,0.145,0.052,3.05743184462671e-71,"0","ENSG00000116062"
"ENSG00000184992",1.33973909666812e-75,1.07599499100433,0.114,0.035,3.14088433822874e-71,"0","ENSG00000184992"
"ENSG00000132604",2.42563211900692e-75,0.902679392900159,0.125,0.041,5.68665193979983e-71,"0","ENSG00000132604"
"ENSG00000092199",3.04468917706185e-75,0.361712571475211,0.377,0.196,7.13796930670381e-71,"0","ENSG00000092199"
"ENSG00000008282",3.70176101613864e-75,0.826732347360571,0.139,0.048,8.67840852623543e-71,"0","ENSG00000008282"
"ENSG00000181617",4.48222665585255e-75,0.420146541525466,0.277,0.132,1.05081321719807e-70,"0","ENSG00000181617"
"ENSG00000172531",4.83666735175606e-75,0.395387275603883,0.26,0.12,1.13390829394569e-70,"0","ENSG00000172531"
"ENSG00000103275",7.17332356516781e-75,0.505272792774866,0.225,0.099,1.68171397661794e-70,"0","ENSG00000103275"
"ENSG00000141127",3.33026036719587e-74,0.727627644855032,0.137,0.048,7.80746240485399e-70,"0","ENSG00000141127"
"ENSG00000143106",4.08049973903229e-74,0.402495604487448,0.291,0.142,9.56632358818729e-70,"0","ENSG00000143106"
"ENSG00000164096",8.25253746781738e-74,0.364744044597374,0.318,0.158,1.93472488395511e-69,"0","ENSG00000164096"
"ENSG00000115758",9.75020642574822e-74,0.630681673875056,0.178,0.071,2.28583839445241e-69,"0","ENSG00000115758"
"ENSG00000143228",1.02217662727729e-73,1.17293547469179,0.099,0.028,2.39639088498887e-69,"0","ENSG00000143228"
"ENSG00000168297",1.2518548235046e-73,0.919431726082596,0.132,0.045,2.93484844822418e-69,"0","ENSG00000168297"
"ENSG00000257923",1.39099925246893e-73,0.857723279950644,0.164,0.064,3.26105864748816e-69,"0","ENSG00000257923"
"ENSG00000114978",1.76405860066271e-73,0.474830252356092,0.236,0.106,4.13565898339365e-69,"0","ENSG00000114978"
"ENSG00000203875",4.81557634110832e-73,0.324030525160249,0.681,0.417,1.12896371740943e-68,"0","ENSG00000203875"
"ENSG00000242574",6.10413161755612e-73,0.385044928799918,0.282,0.135,1.43105261641986e-68,"0","ENSG00000242574"
"ENSG00000143621",7.1283853734194e-73,0.52929772230884,0.203,0.087,1.67117866694444e-68,"0","ENSG00000143621"
"ENSG00000101057",1.10165328028821e-72,0.955944463607183,0.108,0.033,2.58271595030769e-68,"0","ENSG00000101057"
"ENSG00000143033",1.12732404225401e-72,0.674337592414548,0.168,0.066,2.64289848466029e-68,"0","ENSG00000143033"
"ENSG00000167325",1.53962369935282e-72,0.859445486440869,0.123,0.04,3.60949380076275e-68,"0","ENSG00000167325"
"ENSG00000125944",1.77818719533511e-72,0.393472514544948,0.278,0.133,4.16878206074363e-68,"0","ENSG00000125944"
"ENSG00000186298",3.32109496217035e-72,0.430241119737273,0.232,0.104,7.78597502931216e-68,"0","ENSG00000186298"
"ENSG00000109805",4.37434904435682e-72,1.04223740568215,0.11,0.034,1.02552238995901e-67,"0","ENSG00000109805"
"ENSG00000175643",4.84544536612341e-72,1.20335418007045,0.089,0.023,1.13596621163397e-67,"0","ENSG00000175643"
"ENSG00000124562",5.03780501621303e-72,0.462329485471836,0.238,0.109,1.18106300800098e-67,"0","ENSG00000124562"
"ENSG00000187555",7.64298435354409e-72,0.518430435076769,0.202,0.086,1.79182125184488e-67,"0","ENSG00000187555"
"ENSG00000149136",1.22240096760054e-71,0.465001667849038,0.228,0.103,2.8657968284427e-67,"0","ENSG00000149136"
"ENSG00000187741",1.27955612449646e-71,1.4046957792288,0.077,0.018,2.9997913782695e-67,"0","ENSG00000187741"
"ENSG00000116191",1.59658264993729e-71,0.485409915358731,0.217,0.096,3.74302836451299e-67,"0","ENSG00000116191"
"ENSG00000162521",1.64223614879646e-71,0.619510434705225,0.154,0.058,3.85005842723842e-67,"0","ENSG00000162521"
"ENSG00000235162",3.06119043757583e-71,0.888082486784632,0.118,0.039,7.17665486185277e-67,"0","ENSG00000235162"
"ENSG00000164649",4.0129424796854e-71,0.994336340478559,0.102,0.03,9.40794234937446e-67,"0","ENSG00000164649"
"ENSG00000189159",4.82792895016765e-71,0.452060435295759,0.236,0.108,1.1318596630773e-66,"0","ENSG00000189159"
"ENSG00000109689",4.91357113017114e-71,0.798350779518259,0.146,0.055,1.15193761575732e-66,"0","ENSG00000109689"
"ENSG00000004455",6.11031145651793e-71,0.539840425475162,0.181,0.074,1.43250141786606e-66,"0","ENSG00000004455"
"ENSG00000086730",8.12000012905995e-71,0.847281555629377,0.129,0.045,1.90365283025681e-66,"0","ENSG00000086730"
"ENSG00000189306",1.09863269012819e-70,0.662127209892952,0.155,0.059,2.57563447873652e-66,"0","ENSG00000189306"
"ENSG00000175061",1.27247837015453e-70,0.346898784769846,0.373,0.196,2.98319829099028e-66,"0","ENSG00000175061"
"ENSG00000123136",2.1852413174616e-70,0.530955729541578,0.183,0.076,5.12307974465697e-66,"0","ENSG00000123136"
"ENSG00000128218",3.00635878889143e-70,0.931619991476148,0.108,0.034,7.04810754467706e-66,"0","ENSG00000128218"
"ENSG00000175063",4.11983355559977e-70,0.980075436991004,0.098,0.029,9.65853778774811e-66,"0","ENSG00000175063"
"ENSG00000136527",5.41790062575778e-70,0.405047764799345,0.232,0.106,1.27017262270265e-65,"0","ENSG00000136527"
"ENSG00000099901",6.43267962585614e-70,0.488004184985337,0.196,0.084,1.50807741148571e-65,"0","ENSG00000099901"
"ENSG00000079950",7.31569972311515e-70,0.544533138003644,0.207,0.091,1.71509264308712e-65,"0","ENSG00000079950"
"ENSG00000088986",7.63287099035461e-70,0.324129852028449,0.342,0.176,1.78945027497874e-65,"0","ENSG00000088986"
"ENSG00000197111",1.26431930353275e-69,0.299957811316698,0.316,0.158,2.96407017520218e-65,"0","ENSG00000197111"
"ENSG00000187735",1.28459210089253e-69,0.967361263177099,0.106,0.033,3.01159772133244e-65,"0","ENSG00000187735"
"ENSG00000173660",1.35050054775974e-69,0.272509558257194,0.385,0.205,3.16611348416794e-65,"0","ENSG00000173660"
"ENSG00000239672",1.42095341831342e-69,0.35790601391674,0.335,0.174,3.33128319389398e-65,"0","ENSG00000239672"
"ENSG00000109971",1.53786878975301e-69,0.361355826891586,0.29,0.143,3.60537959069695e-65,"0","ENSG00000109971"
"ENSG00000174500",1.83876769449129e-69,0.930203186015276,0.104,0.032,4.31080698296539e-65,"0","ENSG00000174500"
"ENSG00000057935",1.95002604747465e-69,1.11529925491368,0.089,0.024,4.57164106569957e-65,"0","ENSG00000057935"
"ENSG00000171634",2.19034444873671e-69,0.412320074917941,0.298,0.15,5.13504352561834e-65,"0","ENSG00000171634"
"ENSG00000178999",3.21135877290811e-69,0.88004642642622,0.111,0.035,7.52870950720578e-65,"0","ENSG00000178999"
"ENSG00000198830",3.33526635026764e-69,0.556663226969481,0.171,0.069,7.81919843156747e-65,"0","ENSG00000198830"
"ENSG00000121774",4.04465056752899e-69,0.424992441378702,0.264,0.127,9.48227879051497e-65,"0","ENSG00000121774"
"ENSG00000138071",8.84624790852604e-69,0.303116321998978,0.38,0.201,2.07391435967484e-64,"0","ENSG00000138071"
"ENSG00000150907",9.61751680863893e-69,0.722607256516917,0.159,0.063,2.25473064061731e-64,"0","ENSG00000150907"
"ENSG00000057608",1.57091449909595e-68,0.329683523549722,0.359,0.188,3.68285195168054e-64,"0","ENSG00000057608"
"ENSG00000227070",2.80921837538945e-68,1.83295736213009,0.059,0.011,6.58593155926302e-64,"0","ENSG00000227070"
"ENSG00000145741",7.82112445026192e-68,0.274348918313248,0.429,0.234,1.8335844161194e-63,"0","ENSG00000145741"
"ENSG00000162607",7.96940034806836e-68,0.527611967503501,0.167,0.068,1.86834621760115e-63,"0","ENSG00000162607"
"ENSG00000099783",9.71794125015434e-68,0.324525518684368,0.315,0.16,2.27827414668618e-63,"0","ENSG00000099783"
"ENSG00000166913",1.1571452751924e-67,0.29918043406029,0.547,0.32,2.71281138316107e-63,"0","ENSG00000166913"
"ENSG00000092853",3.32796580965572e-67,1.00916182388942,0.106,0.034,7.80208304415686e-63,"0","ENSG00000092853"
"ENSG00000254709",3.72439513660774e-67,1.01321449824698,0.099,0.03,8.73147195826318e-63,"0","ENSG00000254709"
"ENSG00000155368",5.5402980648866e-67,0.348726265783909,0.31,0.159,1.29886747833201e-62,"0","ENSG00000155368"
"ENSG00000126698",6.53480425811429e-67,0.35065302523709,0.251,0.12,1.53201951027232e-62,"0","ENSG00000126698"
"ENSG00000084623",7.96434193509182e-67,0.363277031257484,0.258,0.124,1.86716032326293e-62,"0","ENSG00000084623"
"ENSG00000121211",1.32817012161843e-66,0.96428720217302,0.088,0.024,3.11376203312226e-62,"0","ENSG00000121211"
"ENSG00000106153",2.15833983882358e-66,0.357022601756273,0.265,0.13,5.060011918138e-62,"0","ENSG00000106153"
"ENSG00000144354",2.53899138269802e-66,0.942692308899313,0.092,0.026,5.95241139759725e-62,"0","ENSG00000144354"
"ENSG00000181788",4.9302299654674e-66,0.995153876899687,0.102,0.032,1.15584311310418e-61,"0","ENSG00000181788"
"ENSG00000116489",5.17019177219713e-66,0.321120042275927,0.24,0.112,1.2120997590739e-61,"0","ENSG00000116489"
"ENSG00000128340",5.51906667130524e-66,0.361184338924458,0.268,0.131,1.2938899904208e-61,"0","ENSG00000128340"
"ENSG00000204257",5.92855748228265e-66,0.455490154647549,0.205,0.092,1.38989101614634e-61,"0","ENSG00000204257"
"ENSG00000117399",6.41835719982188e-66,0.78240175573448,0.118,0.041,1.50471966192624e-61,"0","ENSG00000117399"
"ENSG00000144381",6.62198641283544e-66,0.382530338170948,0.272,0.135,1.55245849462514e-61,"0","ENSG00000144381"
"ENSG00000143119",1.07834313393714e-65,0.355334785790116,0.299,0.152,2.52806764320223e-61,"0","ENSG00000143119"
"ENSG00000168421",1.35873277604697e-65,0.450213973036089,0.239,0.114,3.18541312016451e-61,"0","ENSG00000168421"
"ENSG00000171848",1.3996617720885e-65,0.692116191191774,0.14,0.053,3.28136705848428e-61,"0","ENSG00000171848"
"ENSG00000102317",1.43131896074671e-65,0.314673538028023,0.333,0.174,3.35558417157458e-61,"0","ENSG00000102317"
"ENSG00000171044",1.74216613846993e-65,0.995922017436394,0.107,0.035,4.08433429502891e-61,"0","ENSG00000171044"
"ENSG00000108518",5.9733635563024e-65,0.283286186639497,0.423,0.235,1.40039535213954e-60,"0","ENSG00000108518"
"ENSG00000181090",6.04657561332142e-65,0.799622500130689,0.135,0.051,1.41755918678707e-60,"0","ENSG00000181090"
"ENSG00000136718",6.24289230177177e-65,0.661938378936748,0.144,0.056,1.46358367122737e-60,"0","ENSG00000136718"
"ENSG00000112149",7.38602081085053e-65,0.772822969505426,0.132,0.049,1.7315787188958e-60,"0","ENSG00000112149"
"ENSG00000082074",7.76169463821103e-65,-1.79596195441595,0.14,0.251,1.81965169098219e-60,"0","ENSG00000082074"
"ENSG00000104894",1.21160831264083e-64,0.414295141595568,0.222,0.103,2.84049452815516e-60,"0","ENSG00000104894"
"ENSG00000141543",1.28201902028303e-64,0.572614942020713,0.154,0.061,3.00556539115153e-60,"0","ENSG00000141543"
"ENSG00000138182",1.34881187288273e-64,0.785735781209205,0.133,0.05,3.16215455478626e-60,"0","ENSG00000138182"
"ENSG00000183172",1.99416662478246e-64,0.472425585280088,0.199,0.089,4.67512423514e-60,"0","ENSG00000183172"
"ENSG00000129810",2.57091415030677e-64,1.17365833531962,0.079,0.021,6.02725113397919e-60,"0","ENSG00000129810"
"ENSG00000129559",3.4418124078445e-64,0.27834178815003,0.302,0.154,8.06898500895064e-60,"0","ENSG00000129559"
"ENSG00000164919",4.03906390054063e-64,0.247339985893504,0.505,0.289,9.46918140842745e-60,"0","ENSG00000164919"
"ENSG00000081320",7.12423733202574e-64,0.368780693912287,0.285,0.145,1.67020620012012e-59,"0","ENSG00000081320"
"ENSG00000119866",1.02703832567164e-63,0.595410938807546,0.158,0.064,2.4077886507046e-59,"0","ENSG00000119866"
"ENSG00000089006",1.10099893011343e-63,0.577756721490464,0.166,0.07,2.58118189175792e-59,"0","ENSG00000089006"
"ENSG00000215021",1.19633350824979e-63,0.436886906181967,0.21,0.096,2.80468427674082e-59,"0","ENSG00000215021"
"ENSG00000169813",1.35462191989631e-63,0.312975563957908,0.287,0.145,3.1757756290049e-59,"0","ENSG00000169813"
"ENSG00000167483",1.37363150733397e-63,0.736479832144552,0.123,0.044,3.22034170579375e-59,"0","ENSG00000167483"
"ENSG00000073111",1.79154554267865e-63,0.781874976004843,0.11,0.037,4.20009937025583e-59,"0","ENSG00000073111"
"ENSG00000145365",1.80991029654199e-63,0.840246799549181,0.116,0.04,4.24315369921305e-59,"0","ENSG00000145365"
"ENSG00000153187",2.90296023029891e-63,0.302599478426418,0.36,0.195,6.80569996391276e-59,"0","ENSG00000153187"
"ENSG00000105323",3.05205608381274e-63,0.434592408096062,0.183,0.079,7.1552402828906e-59,"0","ENSG00000105323"
"ENSG00000074800",3.09782147274312e-63,0.268477304046256,0.513,0.299,7.26253266069897e-59,"0","ENSG00000074800"
"ENSG00000054654",3.27293367115573e-63,0.418557276857389,0.312,0.166,7.6730656986575e-59,"0","ENSG00000054654"
"ENSG00000170144",4.45446709046675e-63,0.43315407865196,0.211,0.097,1.04430526468903e-58,"0","ENSG00000170144"
"ENSG00000213402",6.19658024667745e-63,0.244808985433797,0.414,0.229,1.45272627303106e-58,"0","ENSG00000213402"
"ENSG00000103994",6.21342366159255e-63,0.607452148207915,0.162,0.067,1.45667504322376e-58,"0","ENSG00000103994"
"ENSG00000187951",9.16924785501552e-63,1.27030363678073,0.075,0.019,2.14963846712984e-58,"0","ENSG00000187951"
"ENSG00000133119",1.16139585751567e-62,1.036775799537,0.096,0.03,2.72277644835974e-58,"0","ENSG00000133119"
"ENSG00000137502",1.46183945075446e-62,1.02747418220723,0.09,0.027,3.42713640834875e-58,"0","ENSG00000137502"
"ENSG00000078369",1.58512702861562e-62,0.298767533703819,0.289,0.147,3.71617180588647e-58,"0","ENSG00000078369"
"ENSG00000120533",2.52406002624605e-62,0.438263265910474,0.206,0.094,5.91740632553125e-58,"0","ENSG00000120533"
"ENSG00000163468",2.85576083987272e-62,0.264092705965379,0.277,0.139,6.69504571299761e-58,"0","ENSG00000163468"
"ENSG00000108561",3.75806214218761e-62,0.402581595364483,0.217,0.101,8.81040088614463e-58,"0","ENSG00000108561"
"ENSG00000165629",3.99457460851869e-62,0.416872579518901,0.212,0.098,9.36488071221121e-58,"0","ENSG00000165629"
"ENSG00000183011",4.12743351798629e-62,0.513089375690626,0.165,0.069,9.67635513956706e-58,"0","ENSG00000183011"
"ENSG00000137267",5.75971253818268e-62,1.39463359746532,0.061,0.013,1.35030700745155e-57,"0","ENSG00000137267"
"ENSG00000211592",6.39886970975805e-62,0.293440356376452,0.272,0.138,1.50015101475568e-57,"0","ENSG00000211592"
"ENSG00000108953",6.470671179748e-62,0.33004127124625,0.257,0.127,1.51698415138012e-57,"0","ENSG00000108953"
"ENSG00000109332",1.3146443842855e-61,0.294360297649677,0.277,0.14,3.08205229451893e-57,"0","ENSG00000109332"
"ENSG00000132465",1.98566589585124e-61,0.241689298899725,0.409,0.235,4.65519512623365e-57,"0","ENSG00000132465"
"ENSG00000132507",2.25482897363848e-61,0.419619072973485,0.199,0.09,5.28622104579805e-57,"0","ENSG00000132507"
"ENSG00000166851",2.68684308579389e-61,1.17557777902298,0.072,0.018,6.29903493033519e-57,"0","ENSG00000166851"
"ENSG00000136237",5.24308680948883e-61,1.45635450868861,0.07,0.018,1.22918927161656e-56,"0","ENSG00000136237"
"ENSG00000078304",5.82135249587342e-61,0.271479806439431,0.304,0.158,1.36475787913256e-56,"0","ENSG00000078304"
"ENSG00000171604",9.0561554449382e-61,0.835203732250493,0.107,0.036,2.12312508251131e-56,"0","ENSG00000171604"
"ENSG00000163568",9.11104083720007e-61,0.682103906510539,0.125,0.046,2.13599241387318e-56,"0","ENSG00000163568"
"ENSG00000076003",2.411703953863e-60,0.680299991968067,0.126,0.047,5.65399874943641e-56,"0","ENSG00000076003"
"ENSG00000133740",2.7029424344032e-60,1.15387030275541,0.079,0.022,6.33677824321485e-56,"0","ENSG00000133740"
"ENSG00000110955",2.73753524754306e-60,0.273996513009904,0.323,0.171,6.41787763433995e-56,"0","ENSG00000110955"
"ENSG00000171862",3.62420644509361e-60,0.537210176606066,0.17,0.074,8.49658958987747e-56,"0","ENSG00000171862"
"ENSG00000154277",4.02515810547164e-60,1.36693015199579,0.065,0.015,9.43658066246771e-56,"0","ENSG00000154277"
"ENSG00000122952",7.28732141478457e-60,1.11947866191298,0.085,0.025,1.70843963248209e-55,"0","ENSG00000122952"
"ENSG00000165119",7.33067959236274e-60,0.374404619188955,0.23,0.111,1.71860452363352e-55,"0","ENSG00000165119"
"ENSG00000101182",8.41511190344645e-60,0.236291874803237,0.349,0.188,1.97283883464399e-55,"0","ENSG00000101182"
"ENSG00000135486",8.59308048411601e-60,0.302553295255438,0.283,0.145,2.01456178869616e-55,"0","ENSG00000135486"
"ENSG00000126787",9.12569487332103e-60,1.07969085754647,0.086,0.026,2.13942790610138e-55,"0","ENSG00000126787"
"ENSG00000166226",9.55577045521812e-60,0.341642448498711,0.22,0.105,2.24025482552134e-55,"0","ENSG00000166226"
"ENSG00000125743",9.98034575965872e-60,0.258859973522318,0.674,0.43,2.33979225989439e-55,"0","ENSG00000125743"
"ENSG00000187514",1.07336468724448e-59,0.29247874133944,0.78,0.53,2.51639617277595e-55,"0","ENSG00000187514"
"ENSG00000162813",1.24560985686951e-59,1.18170105981686,0.079,0.022,2.92020774844488e-55,"0","ENSG00000162813"
"ENSG00000004534",2.83660059363352e-59,0.451000314984374,0.232,0.115,6.65012643171442e-55,"0","ENSG00000004534"
"ENSG00000168496",2.89971970033162e-59,0.771344850486756,0.101,0.034,6.79810286545744e-55,"0","ENSG00000168496"
"ENSG00000089280",3.07700332337573e-59,0.273675804487988,0.32,0.17,7.21372659132205e-55,"0","ENSG00000089280"
"ENSG00000138160",4.54395833975594e-59,1.0916835423689,0.08,0.023,1.06528559317238e-54,"0","ENSG00000138160"
"ENSG00000127337",6.24592038839226e-59,0.944841347550115,0.089,0.027,1.46429357585468e-54,"0","ENSG00000127337"
"ENSG00000213551",1.29072156130554e-58,0.560055946812078,0.141,0.057,3.02596762832471e-54,"0","ENSG00000213551"
"ENSG00000115233",1.67343258535514e-58,0.51545815179043,0.15,0.062,3.92319535310659e-54,"0","ENSG00000115233"
"ENSG00000169607",2.01933079336093e-58,1.14679224016385,0.072,0.019,4.73411911195537e-54,"0","ENSG00000169607"
"ENSG00000080986",2.19387041629209e-58,0.910675262582894,0.094,0.03,5.14330980395519e-54,"0","ENSG00000080986"
"ENSG00000105202",2.38122422211462e-58,0.287158429386532,0.265,0.135,5.58254206632551e-54,"0","ENSG00000105202"
"ENSG00000211899",2.95607685127151e-58,0.171125945829746,0.76,0.511,6.93022657012093e-54,"0","ENSG00000211899"
"ENSG00000140319",3.10838550293454e-58,0.247585748346759,0.441,0.252,7.28729897307975e-54,"0","ENSG00000140319"
"ENSG00000112695",3.37926414788852e-58,0.207336452572321,0.317,0.168,7.92234686830984e-54,"0","ENSG00000112695"
"ENSG00000178952",4.36590965505734e-58,0.449811570998094,0.173,0.077,1.02354385953164e-53,"0","ENSG00000178952"
"ENSG00000243927",7.46575918801178e-58,0.438453910098367,0.162,0.07,1.75027258403748e-53,"0","ENSG00000243927"
"ENSG00000014641",7.58448292584474e-58,0.492406046168163,0.155,0.065,1.77810617713504e-53,"0","ENSG00000014641"
"ENSG00000154237",1.03329061800662e-57,0.928694395492948,0.12,0.045,2.42244652485472e-53,"0","ENSG00000154237"
"ENSG00000163618",1.04315951923807e-57,2.38400137568681,0.038,0.005,2.44558317690172e-53,"0","ENSG00000163618"
"ENSG00000132963",1.10798523676624e-57,0.268275605562063,0.302,0.159,2.59756058907476e-53,"0","ENSG00000132963"
